timestamp,hour,failed_logins,session_duration_sec,bytes_sent,user,city,src_ip,label
2026-01-01 15:19:00,13,1,74.65,1039.59,user_15,Tel Aviv,10.0.0.21,normal
2026-01-01 23:43:00,7,2,48.68,1244.37,user_03,Tel Aviv,10.0.0.40,normal
2026-01-01 23:40:00,13,0,32.98,957.36,user_19,Jerusalem,10.0.0.53,normal
2026-01-01 15:28:00,13,2,31.28,1186.18,user_25,Tel Aviv,10.0.0.29,normal
2026-01-01 08:14:00,12,3,45.23,1526.34,user_25,Beer Sheva,10.0.0.57,normal
2026-01-01 22:17:00,6,2,22.07,1247.42,user_21,Jerusalem,10.0.0.36,normal
2026-01-01 14:57:00,9,2,75.76,930.97,user_08,Haifa,10.0.0.39,normal
2026-01-01 14:54:00,15,2,70.99,1453.41,user_11,Haifa,10.0.0.26,normal
2026-01-01 03:51:00,8,4,31.22,1407.21,user_05,Haifa,10.0.0.17,normal
2026-01-01 04:19:00,9,1,70.96,1021.74,user_25,Jerusalem,10.0.0.43,normal
2026-01-01 03:55:00,10,0,62.37,1226.34,user_23,Eilat,10.0.0.47,normal
2026-01-01 09:52:00,8,1,32.26,1387.79,user_21,Beer Sheva,10.0.0.48,normal
2026-01-01 12:19:00,10,1,48.34,1129.62,user_20,Eilat,10.0.0.46,normal
2026-01-01 14:33:00,0,1,66.33,1330.12,user_03,Beer Sheva,10.0.0.35,normal
2026-01-01 23:23:00,10,2,52.57,1132.03,user_19,Beer Sheva,10.0.0.27,normal
2026-01-01 09:57:00,14,0,63.72,912.29,user_24,Tel Aviv,10.0.0.37,normal
2026-01-01 17:30:00,11,0,50.25,1359.81,user_12,Tel Aviv,10.0.0.19,normal
2026-01-01 17:21:00,8,1,63.53,1572.18,user_22,Jerusalem,10.0.0.13,normal
2026-01-01 09:58:00,6,1,60.09,1293.52,user_18,Jerusalem,10.0.0.20,normal
2026-01-01 18:28:00,9,0,45.62,1008.83,user_09,Jerusalem,10.0.0.26,normal
2026-01-01 15:37:00,7,1,52.45,948.63,user_15,Tel Aviv,10.0.0.40,normal
2026-01-01 00:45:00,12,0,75.25,995.38,user_16,Tel Aviv,10.0.0.13,normal
2026-01-01 14:34:00,13,2,30.92,1571.37,user_17,Jerusalem,10.0.0.10,normal
2026-01-01 14:36:00,16,1,62.89,974.62,user_03,Haifa,10.0.0.40,normal
2026-01-01 14:28:00,7,3,55.62,1460.83,user_15,Tel Aviv,10.0.0.34,normal
2026-01-01 15:17:00,8,0,55.84,1192.54,user_08,Jerusalem,10.0.0.49,normal
2026-01-01 07:06:00,7,2,62.06,1487.86,user_23,Jerusalem,10.0.0.48,normal
2026-01-01 21:09:00,10,0,53.26,921.56,user_20,Beer Sheva,10.0.0.31,normal
2026-01-01 00:32:00,9,1,57.99,1160.7,user_15,Jerusalem,10.0.0.23,normal
2026-01-01 05:37:00,13,2,65.03,1345.28,user_16,Tel Aviv,10.0.0.24,normal
2026-01-01 07:40:00,13,3,43.89,1025.5,user_17,Jerusalem,10.0.0.51,normal
2026-01-01 17:39:00,7,0,64.68,1420.61,user_12,Tel Aviv,10.0.0.58,normal
2026-01-01 13:47:00,11,2,28.2,1187.58,user_15,Jerusalem,10.0.0.46,normal
2026-01-01 12:58:00,17,0,56.34,1830.93,user_22,Tel Aviv,10.0.0.14,normal
2026-01-01 18:15:00,10,0,68.65,1202.66,user_25,Beer Sheva,10.0.0.29,normal
2026-01-01 15:10:00,9,1,26.56,1205.03,user_16,Haifa,10.0.0.12,normal
2026-01-01 03:32:00,12,2,35.17,1239.39,user_08,Haifa,10.0.0.31,normal
2026-01-01 23:26:00,9,0,66.23,741.2,user_02,Jerusalem,10.0.0.26,normal
2026-01-01 17:27:00,10,0,59.02,1430.28,user_12,Jerusalem,10.0.0.37,normal
2026-01-01 07:01:00,11,0,63.31,1679.47,user_02,Tel Aviv,10.0.0.56,normal
2026-01-01 22:08:00,3,0,62.84,1031.23,user_16,Jerusalem,10.0.0.36,normal
2026-01-01 17:19:00,3,1,43.52,1601.93,user_18,Haifa,10.0.0.34,normal
2026-01-01 10:24:00,11,1,52.07,1334.42,user_16,Eilat,10.0.0.56,normal
2026-01-01 08:16:00,10,1,48.38,1101.65,user_23,Haifa,10.0.0.52,normal
2026-01-01 08:01:00,7,0,94.4,1681.74,user_14,Jerusalem,10.0.0.13,normal
2026-01-01 16:40:00,7,1,53.32,1357.44,user_18,Tel Aviv,10.0.0.44,normal
2026-01-01 13:16:00,12,2,56.37,780.23,user_24,Beer Sheva,10.0.0.27,normal
2026-01-01 03:30:00,9,0,60.35,1284.1,user_08,Jerusalem,10.0.0.53,normal
2026-01-01 14:43:00,7,1,66.58,949.76,user_18,Eilat,10.0.0.51,normal
2026-01-01 06:09:00,12,3,54.65,1316.56,user_09,Haifa,10.0.0.45,normal
2026-01-01 18:28:00,9,0,45.88,926.28,user_05,Tel Aviv,10.0.0.31,normal
2026-01-01 01:00:00,11,2,56.98,753.78,user_06,Haifa,10.0.0.47,normal
2026-01-01 23:45:00,12,1,64.38,1419.42,user_06,Tel Aviv,10.0.0.22,normal
2026-01-01 20:27:00,10,0,44.3,1323.45,user_09,Tel Aviv,10.0.0.42,normal
2026-01-01 05:40:00,11,1,62.07,1223.74,user_13,Haifa,10.0.0.29,normal
2026-01-01 02:38:00,15,4,55.84,1222.49,user_02,Jerusalem,10.0.0.29,normal
2026-01-01 13:48:00,12,2,31.43,1303.77,user_05,Tel Aviv,10.0.0.27,normal
2026-01-01 12:27:00,13,1,50.26,1218.35,user_04,Tel Aviv,10.0.0.48,normal
2026-01-01 05:12:00,11,1,65.15,1101.04,user_10,Haifa,10.0.0.36,normal
2026-01-01 23:49:00,15,0,45.29,1253.13,user_07,Jerusalem,10.0.0.59,normal
2026-01-01 02:25:00,13,0,59.79,1032.63,user_12,Tel Aviv,10.0.0.18,normal
2026-01-01 15:26:00,9,2,40.99,1079.97,user_08,Tel Aviv,10.0.0.17,normal
2026-01-01 01:45:00,10,2,49.34,722.51,user_22,Jerusalem,10.0.0.36,normal
2026-01-01 22:00:00,6,1,66.69,891.91,user_16,Haifa,10.0.0.19,normal
2026-01-01 18:17:00,15,0,46.64,1078.63,user_24,Haifa,10.0.0.19,normal
2026-01-01 23:38:00,7,1,65.64,1126.33,user_18,Jerusalem,10.0.0.39,normal
2026-01-01 22:27:00,5,1,39.87,1166.1,user_13,Jerusalem,10.0.0.59,normal
2026-01-01 23:20:00,8,0,54.36,571.16,user_22,Tel Aviv,10.0.0.11,normal
2026-01-01 09:09:00,6,1,36.29,1101.09,user_12,Tel Aviv,10.0.0.40,normal
2026-01-01 15:02:00,3,1,36.16,718.27,user_17,Haifa,10.0.0.46,normal
2026-01-01 07:11:00,7,1,52.7,1412.61,user_12,Haifa,10.0.0.33,normal
2026-01-01 20:33:00,10,2,49.89,1394.07,user_10,Tel Aviv,10.0.0.52,normal
2026-01-01 07:44:00,13,0,67.53,1462.62,user_11,Tel Aviv,10.0.0.27,normal
2026-01-01 11:23:00,11,3,90.4,1273.69,user_22,Tel Aviv,10.0.0.50,normal
2026-01-01 10:41:00,14,1,47.55,1199.04,user_21,Jerusalem,10.0.0.20,normal
2026-01-01 07:14:00,14,2,28.58,1054.48,user_05,Haifa,10.0.0.42,normal
2026-01-01 08:27:00,11,0,51.17,1148.1,user_24,Haifa,10.0.0.54,normal
2026-01-01 15:05:00,13,3,76.47,1245.45,user_01,Tel Aviv,10.0.0.27,normal
2026-01-01 11:36:00,10,1,41.37,1000.7,user_18,Haifa,10.0.0.38,normal
2026-01-01 11:14:00,7,2,61.41,1406.76,user_23,Haifa,10.0.0.17,normal
2026-01-01 07:56:00,11,1,65.31,997.69,user_05,Jerusalem,10.0.0.34,normal
2026-01-01 06:38:00,6,0,43.35,1041.63,user_15,Haifa,10.0.0.17,normal
2026-01-01 23:33:00,10,1,58.33,1039.31,user_22,Haifa,10.0.0.23,normal
2026-01-01 02:12:00,13,2,64.49,1109.37,user_05,Jerusalem,10.0.0.54,normal
2026-01-01 18:04:00,10,1,56.53,1286.62,user_09,Haifa,10.0.0.56,normal
2026-01-01 20:41:00,11,1,37.93,1242.03,user_16,Haifa,10.0.0.30,normal
2026-01-01 10:37:00,8,2,19.9,848.53,user_10,Jerusalem,10.0.0.27,normal
2026-01-01 02:19:00,8,2,52.43,1385.9,user_08,Tel Aviv,10.0.0.56,normal
2026-01-01 14:07:00,7,0,76.4,989.63,user_18,Tel Aviv,10.0.0.22,normal
2026-01-01 12:00:00,9,3,61.19,1531.88,user_16,Jerusalem,10.0.0.23,normal
2026-01-01 03:12:00,12,1,71.36,1664.09,user_20,Tel Aviv,10.0.0.20,normal
2026-01-01 10:42:00,8,2,35.25,1273.65,user_25,Jerusalem,10.0.0.40,normal
2026-01-01 22:38:00,9,1,50.41,831.58,user_04,Jerusalem,10.0.0.59,normal
2026-01-01 06:45:00,8,0,91.69,1109.32,user_04,Haifa,10.0.0.24,normal
2026-01-01 06:50:00,14,0,69.62,1482.44,user_19,Haifa,10.0.0.54,normal
2026-01-01 12:11:00,12,3,59.31,1343.51,user_25,Eilat,10.0.0.58,normal
2026-01-01 17:08:00,23,21,1.97,59.21,user_06,Unknown,185.220.101.47,attack
2026-01-01 01:32:00,10,0,52.02,996.9,user_06,Tel Aviv,10.0.0.50,normal
2026-01-01 00:05:00,15,2,45.71,1718.55,user_06,Haifa,10.0.0.54,normal
2026-01-01 01:14:00,12,1,43.57,1782.1,user_22,Tel Aviv,10.0.0.21,normal
2026-01-01 02:37:00,3,2,44.7,1038.54,user_14,Tel Aviv,10.0.0.12,normal
2026-01-01 19:30:00,13,0,73.57,1142.91,user_12,Jerusalem,10.0.0.32,normal
2026-01-01 07:51:00,11,0,65.89,1458.69,user_22,Tel Aviv,10.0.0.11,normal
2026-01-01 00:25:00,9,1,42.48,1116.55,user_14,Tel Aviv,10.0.0.26,normal
2026-01-01 01:11:00,9,2,47.49,1153.42,user_16,Jerusalem,10.0.0.15,normal
2026-01-01 22:45:00,11,0,97.22,1178.6,user_09,Beer Sheva,10.0.0.11,normal
2026-01-01 19:29:00,13,0,47.89,1240.25,user_07,Haifa,10.0.0.22,normal
2026-01-01 20:19:00,2,10,6.24,130.3,user_08,Unknown,185.220.101.189,attack
2026-01-01 14:43:00,9,1,25.39,907.77,user_19,Tel Aviv,10.0.0.35,normal
2026-01-01 23:47:00,16,0,54.43,811.53,user_22,Beer Sheva,10.0.0.32,normal
2026-01-01 05:55:00,8,0,55.61,1482.26,user_19,Jerusalem,10.0.0.51,normal
2026-01-01 10:30:00,7,0,71.14,947.85,user_09,Haifa,10.0.0.38,normal
2026-01-01 19:45:00,8,1,69.52,1108.19,user_08,Beer Sheva,10.0.0.31,normal
2026-01-01 21:32:00,8,0,39.29,974.43,user_06,Jerusalem,10.0.0.34,normal
2026-01-01 22:20:00,9,1,39.39,1155.32,user_25,Jerusalem,10.0.0.29,normal
2026-01-01 04:55:00,13,2,30.91,1084.72,user_08,Beer Sheva,10.0.0.44,normal
2026-01-01 22:29:00,12,1,60.36,1647.94,user_22,Eilat,10.0.0.35,normal
2026-01-01 00:57:00,11,2,51.44,987.58,user_18,Beer Sheva,10.0.0.29,normal
2026-01-01 19:03:00,12,2,51.53,1397.12,user_20,Tel Aviv,10.0.0.12,normal
2026-01-01 10:50:00,9,2,32.17,1036.64,user_05,Haifa,10.0.0.18,normal
2026-01-01 04:11:00,10,2,63.85,1179.62,user_21,Jerusalem,10.0.0.39,normal
2026-01-01 02:37:00,11,0,42.34,1303.28,user_21,Beer Sheva,10.0.0.17,normal
2026-01-01 01:30:00,11,2,54.25,1208.21,user_04,Tel Aviv,10.0.0.42,normal
2026-01-01 10:56:00,10,1,25.92,1345.14,user_15,Beer Sheva,10.0.0.31,normal
2026-01-01 02:54:00,14,2,52.47,1189.0,user_14,Haifa,10.0.0.31,normal
2026-01-01 15:48:00,7,4,72.23,1496.73,user_16,Haifa,10.0.0.31,normal
2026-01-01 20:26:00,13,0,51.35,1256.08,user_17,Haifa,10.0.0.46,normal
2026-01-01 18:50:00,9,1,66.89,758.62,user_18,Tel Aviv,10.0.0.53,normal
2026-01-01 05:29:00,13,0,73.74,1285.13,user_16,Haifa,10.0.0.23,normal
2026-01-01 09:14:00,6,2,52.52,1407.72,user_25,Haifa,10.0.0.27,normal
2026-01-01 00:17:00,12,0,85.96,919.79,user_20,Tel Aviv,10.0.0.38,normal
2026-01-01 18:01:00,12,1,43.86,1436.23,user_23,Tel Aviv,10.0.0.50,normal
2026-01-01 17:33:00,5,0,55.98,1265.08,user_19,Beer Sheva,10.0.0.52,normal
2026-01-01 12:13:00,8,2,41.24,739.49,user_16,Tel Aviv,10.0.0.37,normal
2026-01-01 19:48:00,9,1,55.06,1161.17,user_15,Tel Aviv,10.0.0.28,normal
2026-01-01 08:44:00,9,2,47.62,798.95,user_18,Haifa,10.0.0.31,normal
2026-01-01 21:39:00,12,0,59.92,1393.08,user_15,Beer Sheva,10.0.0.41,normal
2026-01-01 05:00:00,10,1,49.44,1519.62,user_03,Haifa,10.0.0.16,normal
2026-01-01 00:28:00,9,0,54.42,1330.21,user_08,Haifa,10.0.0.30,normal
2026-01-01 21:39:00,10,1,80.31,811.13,user_20,Haifa,10.0.0.36,normal
2026-01-01 06:34:00,13,0,51.3,1359.39,user_04,Tel Aviv,10.0.0.14,normal
2026-01-01 15:12:00,13,2,50.74,1295.43,user_22,Jerusalem,10.0.0.35,normal
2026-01-01 20:01:00,14,0,56.61,1208.1,user_07,Haifa,10.0.0.18,normal
2026-01-01 05:47:00,10,2,47.72,1026.23,user_08,Tel Aviv,10.0.0.59,normal
2026-01-01 02:26:00,9,2,45.33,1569.21,user_07,Tel Aviv,10.0.0.48,normal
2026-01-01 10:00:00,11,1,55.97,1677.59,user_25,Jerusalem,10.0.0.12,normal
2026-01-01 15:01:00,13,2,79.64,903.82,user_23,Tel Aviv,10.0.0.55,normal
2026-01-01 03:29:00,6,1,46.43,566.03,user_16,Beer Sheva,10.0.0.20,normal
2026-01-01 04:11:00,7,1,49.86,1299.93,user_06,Tel Aviv,10.0.0.25,normal
2026-01-01 18:19:00,11,0,68.9,1197.99,user_02,Tel Aviv,10.0.0.18,normal
2026-01-01 18:24:00,9,1,54.01,1650.17,user_19,Jerusalem,10.0.0.47,normal
2026-01-01 22:19:00,7,0,35.64,1631.31,user_08,Haifa,10.0.0.16,normal
2026-01-01 18:36:00,10,1,35.15,937.91,user_04,Beer Sheva,10.0.0.59,normal
2026-01-01 18:42:00,9,0,75.72,1346.82,user_04,Beer Sheva,10.0.0.26,normal
2026-01-01 19:53:00,4,1,67.93,1425.86,user_05,Haifa,10.0.0.55,normal
2026-01-01 03:29:00,15,1,33.15,937.62,user_04,Haifa,10.0.0.38,normal
2026-01-01 09:52:00,5,0,49.1,1404.64,user_02,Jerusalem,10.0.0.29,normal
2026-01-01 00:58:00,6,3,60.22,888.16,user_03,Jerusalem,10.0.0.42,normal
2026-01-01 22:16:00,16,3,37.14,1523.14,user_23,Tel Aviv,10.0.0.18,normal
2026-01-01 06:07:00,10,0,26.92,1009.12,user_13,Haifa,10.0.0.42,normal
2026-01-01 04:39:00,11,1,45.88,1004.82,user_25,Haifa,10.0.0.19,normal
2026-01-01 07:56:00,8,2,60.58,1177.06,user_03,Haifa,10.0.0.23,normal
2026-01-01 17:29:00,19,0,48.27,1208.89,user_25,Eilat,10.0.0.27,normal
2026-01-01 04:50:00,9,1,72.87,1106.49,user_16,Beer Sheva,10.0.0.16,normal
2026-01-01 08:42:00,11,1,79.96,1363.96,user_10,Tel Aviv,10.0.0.10,normal
2026-01-01 07:49:00,2,1,58.85,793.07,user_04,Tel Aviv,10.0.0.17,normal
2026-01-01 11:30:00,17,0,47.13,1077.56,user_18,Beer Sheva,10.0.0.35,normal
2026-01-01 03:22:00,8,1,63.76,1427.67,user_01,Jerusalem,10.0.0.49,normal
2026-01-01 05:33:00,10,0,48.37,1771.7,user_11,Tel Aviv,10.0.0.32,normal
2026-01-01 12:08:00,6,1,37.99,985.6,user_18,Haifa,10.0.0.57,normal
2026-01-01 20:21:00,11,1,64.68,1367.48,user_03,Beer Sheva,10.0.0.34,normal
2026-01-01 14:23:00,10,2,65.55,858.09,user_01,Beer Sheva,10.0.0.32,normal
2026-01-01 19:48:00,3,0,32.84,1223.12,user_11,Beer Sheva,10.0.0.56,normal
2026-01-01 00:35:00,7,1,37.57,985.73,user_11,Tel Aviv,10.0.0.29,normal
2026-01-01 16:42:00,10,1,74.93,520.83,user_16,Tel Aviv,10.0.0.47,normal
2026-01-01 21:00:00,14,0,47.58,855.66,user_23,Tel Aviv,10.0.0.21,normal
2026-01-01 03:30:00,9,1,61.72,926.89,user_20,Jerusalem,10.0.0.55,normal
2026-01-01 10:45:00,7,0,83.88,1553.13,user_25,Beer Sheva,10.0.0.35,normal
2026-01-01 20:52:00,6,1,29.1,1046.63,user_13,Haifa,10.0.0.25,normal
2026-01-01 16:28:00,9,0,74.01,1348.74,user_13,Tel Aviv,10.0.0.10,normal
2026-01-01 03:09:00,10,1,47.86,913.44,user_13,Eilat,10.0.0.33,normal
2026-01-01 06:54:00,11,1,58.12,1174.2,user_11,Jerusalem,10.0.0.57,normal
2026-01-01 00:26:00,8,1,72.03,1636.17,user_09,Haifa,10.0.0.33,normal
2026-01-01 15:43:00,2,20,6.44,76.13,user_05,Eilat,185.220.101.130,attack
2026-01-01 16:09:00,7,1,51.53,1127.62,user_16,Tel Aviv,10.0.0.48,normal
2026-01-01 19:27:00,15,0,51.34,1176.52,user_24,Beer Sheva,10.0.0.11,normal
2026-01-01 22:50:00,12,2,58.05,1246.51,user_21,Beer Sheva,10.0.0.27,normal
2026-01-01 19:39:00,5,1,26.53,1622.13,user_20,Tel Aviv,10.0.0.26,normal
2026-01-01 19:52:00,11,0,61.72,1313.8,user_14,Haifa,10.0.0.23,normal
2026-01-01 08:22:00,5,0,54.87,1425.11,user_25,Tel Aviv,10.0.0.14,normal
2026-01-01 06:37:00,12,0,90.85,1642.21,user_17,Tel Aviv,10.0.0.40,normal
2026-01-01 07:55:00,12,1,40.52,1083.55,user_19,Jerusalem,10.0.0.32,normal
2026-01-01 08:15:00,11,0,50.43,843.01,user_11,Haifa,10.0.0.19,normal
2026-01-01 22:23:00,11,1,55.2,1120.04,user_09,Haifa,10.0.0.58,normal
2026-01-01 20:34:00,8,1,52.44,1571.74,user_22,Beer Sheva,10.0.0.14,normal
2026-01-01 00:06:00,8,2,64.71,790.8,user_25,Eilat,10.0.0.26,normal
2026-01-01 21:30:00,11,1,58.59,945.92,user_07,Tel Aviv,10.0.0.42,normal
2026-01-01 06:01:00,9,2,55.28,1255.15,user_16,Beer Sheva,10.0.0.55,normal
2026-01-01 15:14:00,10,0,48.88,1512.11,user_13,Jerusalem,10.0.0.18,normal
2026-01-01 01:51:00,12,2,34.94,873.18,user_22,Tel Aviv,10.0.0.11,normal
2026-01-01 09:02:00,7,1,44.91,1274.72,user_17,Tel Aviv,10.0.0.27,normal
2026-01-01 08:09:00,9,0,58.44,1030.46,user_12,Jerusalem,10.0.0.29,normal
2026-01-01 22:00:00,12,2,62.4,776.46,user_24,Beer Sheva,10.0.0.57,normal
2026-01-01 23:34:00,10,1,54.23,1162.01,user_16,Tel Aviv,10.0.0.45,normal
2026-01-01 18:47:00,9,1,60.71,1061.35,user_10,Jerusalem,10.0.0.45,normal
2026-01-01 15:46:00,13,2,27.13,1077.17,user_07,Jerusalem,10.0.0.14,normal
2026-01-01 05:27:00,11,0,34.69,917.25,user_14,Jerusalem,10.0.0.52,normal
2026-01-01 08:10:00,7,1,29.26,1188.77,user_25,Tel Aviv,10.0.0.38,normal
2026-01-01 17:39:00,12,1,48.56,1429.04,user_14,Tel Aviv,10.0.0.27,normal
2026-01-01 02:06:00,10,3,44.53,1279.39,user_20,Haifa,10.0.0.39,normal
2026-01-01 15:37:00,10,1,50.81,1105.72,user_01,Beer Sheva,10.0.0.20,normal
2026-01-01 03:29:00,11,0,39.15,888.26,user_20,Jerusalem,10.0.0.31,normal
2026-01-01 01:31:00,11,1,40.96,1041.7,user_17,Tel Aviv,10.0.0.14,normal
2026-01-01 10:26:00,15,3,42.43,1248.66,user_07,Haifa,10.0.0.28,normal
2026-01-01 09:25:00,9,3,55.14,1184.72,user_18,Tel Aviv,10.0.0.17,normal
2026-01-01 18:02:00,6,2,35.77,1293.2,user_18,Tel Aviv,10.0.0.50,normal
2026-01-01 15:55:00,9,1,56.02,1273.11,user_02,Jerusalem,10.0.0.38,normal
2026-01-01 22:39:00,9,3,49.38,970.45,user_22,Jerusalem,10.0.0.59,normal
2026-01-01 16:21:00,9,0,37.73,1099.52,user_10,Tel Aviv,10.0.0.46,normal
2026-01-01 06:47:00,3,0,44.09,813.11,user_12,Jerusalem,10.0.0.16,normal
2026-01-01 19:12:00,6,0,44.95,1028.53,user_20,Tel Aviv,10.0.0.36,normal
2026-01-01 07:03:00,7,0,89.97,1134.0,user_24,Beer Sheva,10.0.0.10,normal
2026-01-01 19:10:00,15,5,62.27,1014.33,user_11,Tel Aviv,10.0.0.11,normal
2026-01-01 03:50:00,12,1,31.19,486.14,user_22,Jerusalem,10.0.0.18,normal
2026-01-01 17:50:00,11,1,61.43,1192.48,user_02,Beer Sheva,10.0.0.11,normal
2026-01-01 11:22:00,11,3,63.2,2098.05,user_20,Jerusalem,10.0.0.43,normal
2026-01-01 00:12:00,4,12,5.69,176.37,user_05,Moscow,185.220.101.103,attack
2026-01-01 14:20:00,14,3,51.02,990.46,user_24,Beer Sheva,10.0.0.36,normal
2026-01-01 23:21:00,11,1,38.82,953.6,user_15,Beer Sheva,10.0.0.27,normal
2026-01-01 07:25:00,5,2,75.51,1018.45,user_10,Tel Aviv,10.0.0.51,normal
2026-01-01 07:45:00,6,1,82.76,1047.69,user_09,Haifa,10.0.0.40,normal
2026-01-01 07:51:00,3,3,57.48,1012.19,user_17,Jerusalem,10.0.0.13,normal
2026-01-01 04:16:00,11,2,49.63,959.98,user_09,Tel Aviv,10.0.0.34,normal
2026-01-01 19:54:00,12,1,60.28,1005.34,user_14,Eilat,10.0.0.55,normal
2026-01-01 23:58:00,9,2,44.02,971.01,user_20,Tel Aviv,10.0.0.55,normal
2026-01-01 15:34:00,12,1,34.48,1279.08,user_08,Eilat,10.0.0.24,normal
2026-01-01 03:52:00,15,0,46.31,1262.42,user_04,Haifa,10.0.0.11,normal
2026-01-01 20:04:00,10,1,42.14,1297.69,user_12,Eilat,10.0.0.45,normal
2026-01-01 14:44:00,6,1,57.66,925.38,user_21,Tel Aviv,10.0.0.15,normal
2026-01-01 21:37:00,13,2,69.94,881.68,user_02,Haifa,10.0.0.54,normal
2026-01-01 01:38:00,11,1,56.05,1123.24,user_25,Jerusalem,10.0.0.38,normal
2026-01-01 15:23:00,7,1,13.76,1255.99,user_01,Jerusalem,10.0.0.13,normal
2026-01-01 06:14:00,10,0,67.81,1714.01,user_18,Tel Aviv,10.0.0.46,normal
2026-01-01 18:15:00,13,0,56.73,1217.16,user_21,Haifa,10.0.0.57,normal
2026-01-01 20:13:00,9,1,38.13,1041.72,user_08,Beer Sheva,10.0.0.10,normal
2026-01-01 13:31:00,12,2,47.88,1195.42,user_11,Beer Sheva,10.0.0.18,normal
2026-01-01 15:30:00,11,2,52.79,1268.98,user_20,Eilat,10.0.0.33,normal
2026-01-01 04:16:00,13,2,83.16,1185.58,user_18,Eilat,10.0.0.17,normal
2026-01-01 12:38:00,6,1,70.96,1097.06,user_21,Haifa,10.0.0.32,normal
2026-01-01 18:04:00,11,2,69.49,1566.02,user_20,Jerusalem,10.0.0.19,normal
2026-01-01 13:14:00,4,0,88.51,669.38,user_15,Tel Aviv,10.0.0.26,normal
2026-01-01 23:58:00,11,0,69.05,1201.75,user_13,Tel Aviv,10.0.0.26,normal
2026-01-01 07:21:00,10,0,63.87,1067.41,user_18,Jerusalem,10.0.0.51,normal
2026-01-01 20:09:00,14,3,68.33,1522.56,user_21,Jerusalem,10.0.0.54,normal
2026-01-01 18:20:00,10,1,76.61,1023.63,user_09,Haifa,10.0.0.33,normal
2026-01-01 03:04:00,10,1,57.39,1203.1,user_07,Jerusalem,10.0.0.31,normal
2026-01-01 08:43:00,11,1,53.91,1293.17,user_03,Beer Sheva,10.0.0.32,normal
2026-01-01 15:28:00,14,1,35.6,1085.26,user_04,Jerusalem,10.0.0.18,normal
2026-01-01 13:26:00,11,2,85.2,1097.13,user_12,Eilat,10.0.0.22,normal
2026-01-01 02:13:00,11,0,42.31,1420.45,user_12,Jerusalem,10.0.0.12,normal
2026-01-01 19:38:00,3,1,84.6,1178.21,user_02,Tel Aviv,10.0.0.56,normal
2026-01-01 18:12:00,14,0,53.92,1201.35,user_10,Haifa,10.0.0.21,normal
2026-01-01 20:39:00,10,1,19.99,1030.89,user_17,Jerusalem,10.0.0.57,normal
2026-01-01 14:51:00,12,0,64.41,929.31,user_03,Haifa,10.0.0.28,normal
2026-01-01 04:50:00,13,0,61.3,890.11,user_17,Haifa,10.0.0.12,normal
2026-01-01 06:26:00,10,0,72.24,1502.24,user_17,Beer Sheva,10.0.0.53,normal
2026-01-01 12:25:00,13,1,42.39,982.12,user_03,Jerusalem,10.0.0.17,normal
2026-01-01 02:35:00,14,1,54.48,1209.85,user_09,Tel Aviv,10.0.0.54,normal
2026-01-01 23:47:00,7,1,57.66,1547.93,user_23,Beer Sheva,10.0.0.29,normal
2026-01-01 03:51:00,2,15,7.39,152.19,user_07,Unknown,185.220.101.28,attack
2026-01-01 18:13:00,8,0,54.06,1291.06,user_08,Tel Aviv,10.0.0.29,normal
2026-01-01 00:16:00,12,1,61.83,1480.57,user_18,Jerusalem,10.0.0.20,normal
2026-01-01 21:07:00,8,0,60.05,1308.89,user_11,Jerusalem,10.0.0.50,normal
2026-01-01 04:47:00,14,0,60.63,1530.21,user_06,Tel Aviv,10.0.0.33,normal
2026-01-01 16:21:00,11,0,83.73,928.58,user_25,Jerusalem,10.0.0.33,normal
2026-01-01 13:51:00,10,0,34.62,992.17,user_03,Jerusalem,10.0.0.16,normal
2026-01-01 09:43:00,11,2,66.68,1045.37,user_23,Tel Aviv,10.0.0.34,normal
2026-01-01 01:18:00,9,0,54.17,1588.88,user_12,Haifa,10.0.0.28,normal
2026-01-01 00:57:00,10,2,44.95,1345.21,user_20,Tel Aviv,10.0.0.26,normal
2026-01-01 13:59:00,13,2,66.38,987.25,user_22,Haifa,10.0.0.46,normal
2026-01-01 04:14:00,10,1,68.91,926.83,user_05,Jerusalem,10.0.0.32,normal
2026-01-01 17:58:00,11,2,36.56,1378.61,user_06,Jerusalem,10.0.0.30,normal
2026-01-01 13:33:00,12,0,50.78,1186.32,user_08,Beer Sheva,10.0.0.44,normal
2026-01-01 07:21:00,11,0,32.55,1506.63,user_04,Beer Sheva,10.0.0.23,normal
2026-01-01 08:38:00,4,2,58.64,1108.56,user_24,Jerusalem,10.0.0.55,normal
2026-01-01 07:36:00,11,2,84.11,1337.5,user_20,Jerusalem,10.0.0.54,normal
2026-01-01 03:43:00,8,1,59.87,1288.14,user_19,Beer Sheva,10.0.0.36,normal
2026-01-01 16:21:00,8,3,77.02,1590.42,user_09,Tel Aviv,10.0.0.55,normal
2026-01-01 10:25:00,12,1,69.09,1407.44,user_25,Tel Aviv,10.0.0.28,normal
2026-01-01 10:51:00,10,0,65.32,1133.53,user_03,Tel Aviv,10.0.0.20,normal
2026-01-01 03:23:00,11,2,78.23,510.94,user_02,Jerusalem,10.0.0.18,normal
2026-01-01 10:23:00,8,3,61.31,1331.37,user_14,Eilat,10.0.0.45,normal
2026-01-01 11:07:00,9,0,47.85,1252.0,user_03,Haifa,10.0.0.37,normal
